customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4129-LYCOI,0,0,0,1,67,1,1,2,0,1,0,1,1,1,2,1,0,104,7039.05,0
7798-JVXYM,0,0,0,0,14,1,0,1,0,0,0,1,1,1,0,1,0,69.65,921.4,0
8647-SDTWQ,1,0,1,1,57,1,1,2,0,0,0,0,0,0,0,1,0,74.3,4018.35,0
2696-ECXKC,0,0,1,1,55,1,1,2,1,0,0,0,1,1,1,0,1,100.9,5448.6,0
2081-KJSQF,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,1,20.25,20.25,0
7623-TRNQN,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,49.9,49.9,1
3323-CPBWR,1,0,0,0,23,1,1,2,0,0,1,1,1,0,0,1,3,96.9,2085.45,0
9330-IJWIO,0,0,0,0,13,1,1,2,1,0,0,0,1,1,0,1,0,100.35,1358.85,1
3384-CTMSF,1,0,1,0,47,1,1,2,0,1,1,0,1,1,0,1,0,104.1,5135.15,0
0902-RFHOF,1,0,0,0,38,1,0,0,2,2,2,2,2,2,1,0,1,20.1,730.1,0
9286-DOJGF,0,1,1,0,38,1,1,2,0,0,0,0,0,0,0,1,2,74.95,2869.85,1
6048-QBXKL,0,1,0,0,2,1,1,1,0,1,0,0,0,0,0,1,3,56.55,118.25,0
9661-MHUMO,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,3,49.25,49.25,1
7718-RXDGG,1,0,1,0,15,1,0,2,0,0,0,0,0,0,0,1,2,68.6,1108.6,0
1025-FALIX,0,0,0,0,26,1,0,2,0,0,0,0,0,0,0,1,3,69.05,1815.65,0
3451-VAWLI,0,0,1,1,35,1,0,0,2,2,2,2,2,2,2,0,3,19.7,730.4,0
3407-QGWLG,1,0,0,1,3,1,0,0,2,2,2,2,2,2,0,1,1,20.05,75.45,0
1842-EZJMK,1,0,1,1,50,1,1,2,0,1,0,1,1,1,0,0,0,103.7,5071.05,1
2347-WKKAE,1,0,1,0,42,1,1,2,1,0,1,0,0,1,0,1,0,94.4,4014.6,0
8735-DCXNF,1,0,1,0,10,1,0,1,1,0,0,1,0,0,0,1,3,54.95,568.85,0
3214-IYUUQ,0,0,1,0,61,1,0,2,1,1,0,1,0,1,1,0,2,93.7,5860.7,0
1936-UAFEH,0,0,0,0,68,1,1,2,1,1,0,1,1,1,2,0,3,110.25,7279.35,0
3587-PMCOY,1,0,0,0,10,1,0,2,1,0,1,0,1,1,1,1,0,98.9,1064.95,0
8079-XRJRS,1,0,1,0,65,1,1,2,1,1,1,0,0,0,1,0,0,89.75,5769.6,1
1027-LKKQQ,0,0,1,1,72,1,0,1,1,0,1,1,1,1,2,1,2,80.45,5886.85,0
7148-XZPHA,1,0,1,1,55,1,0,2,0,1,0,1,0,0,0,0,0,79.4,4238.45,0
8073-IJDCM,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,1,20.3,20.3,1
5309-TAIKL,0,0,0,0,7,1,0,1,0,0,1,1,0,1,0,0,2,62.8,418.3,0
6856-RAURS,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,1,74.9,136.05,0
8778-LMWTJ,0,0,0,0,9,1,0,2,1,0,0,0,0,0,0,1,0,74.85,708.2,0
9717-IOAAF,1,0,0,1,27,1,1,0,2,2,2,2,2,2,2,1,3,25.85,788.55,0
8884-ADFVN,1,1,1,0,7,1,1,2,0,0,1,0,1,1,0,1,0,101.95,700.85,1
2845-KDHVX,0,0,1,0,64,1,0,1,0,1,1,1,0,1,2,1,1,68.3,4378.8,0
0848-SOMKO,1,0,0,0,70,0,2,1,1,0,1,1,0,1,2,0,2,48.4,3442.8,0
2720-WGKHP,1,1,0,0,2,1,1,2,0,0,0,0,1,1,0,1,0,94,181.7,1
6734-FQAJX,1,1,0,0,67,1,0,2,1,1,0,1,1,1,2,1,0,105.05,7171.7,0
2869-ADAWR,0,0,0,0,45,1,1,2,0,1,0,0,1,0,0,1,3,89.3,4016.85,1
1535-VTJOQ,0,0,0,0,24,1,1,0,2,2,2,2,2,2,2,0,3,25.15,553,0
6368-TZZDT,1,0,1,1,4,1,0,0,2,2,2,2,2,2,2,0,3,19.5,96.85,0
0943-ZQPXH,1,0,1,1,44,1,0,2,0,0,1,0,1,1,0,1,2,92.95,4122.9,0
1293-BSEUN,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,1,20.7,1482.3,0
9894-EZEWG,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,3,74.3,74.3,1
1302-TPUBN,1,0,0,0,66,1,0,0,2,2,2,2,2,2,2,0,2,19.35,1240.8,0
7851-FLGGQ,1,0,0,0,1,0,2,1,0,1,0,1,0,1,0,1,1,44.65,44.65,1
0637-UBJRP,1,0,1,1,13,1,0,2,1,0,0,0,0,1,0,0,0,84.05,1095.3,1
0940-OUQEC,1,0,0,0,10,1,1,2,0,1,0,0,0,0,0,1,2,80.7,788.8,1
2378-VTKDH,1,1,1,0,65,1,1,2,0,1,1,0,1,1,0,1,0,104.35,6578.55,0
0927-CNGRH,1,0,0,1,1,1,0,0,2,2,2,2,2,2,0,0,1,19.55,19.55,0
8608-OZTLB,1,0,1,1,38,1,0,1,1,1,1,1,1,0,1,0,0,74.05,2802.3,0
2335-GSODA,1,0,0,1,23,0,2,1,1,0,1,1,0,0,2,0,1,40.1,857.75,0
1952-DVVSW,0,0,1,0,10,1,0,0,2,2,2,2,2,2,1,0,1,20.1,184.4,0
0702-PGIBZ,1,0,0,1,4,1,1,2,0,1,0,0,1,1,0,1,0,101.7,364.55,1
6656-GULJQ,1,0,1,1,72,1,1,1,1,0,1,1,1,1,2,1,3,83.55,6093.3,0
9853-JFZDU,0,0,1,0,35,1,0,1,0,1,0,1,0,0,0,0,0,56.85,1861.1,0
1963-VAUKV,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.4,20.4,1
3777-XROBG,0,0,1,1,58,1,0,0,2,2,2,2,2,2,2,0,3,19.55,1079.65,0
6994-FGRHH,1,0,1,1,70,1,0,2,0,1,1,1,1,1,1,1,0,106.15,7475.1,0
4000-VGMQP,1,0,1,1,38,1,1,1,0,1,1,0,1,1,1,0,3,78.95,2862.55,0
3999-WRNGR,0,0,1,1,60,0,2,1,0,1,0,0,1,1,0,1,0,49.75,3069.45,0
3466-RITXD,1,0,0,0,26,1,1,2,1,1,0,0,1,0,0,1,3,92.4,2349.8,0
2680-XKKNJ,0,0,0,0,8,1,0,1,1,1,0,1,0,0,1,0,2,58.2,469.25,0
3058-HJCUY,1,0,1,1,41,1,1,2,0,0,1,1,1,1,1,1,0,102.6,4213.35,1
2974-GGUXS,0,1,1,0,36,1,1,2,0,1,0,0,1,0,0,1,3,91.95,3301.05,0
7994-XIRTR,1,1,0,0,54,1,0,1,0,0,1,1,0,1,1,0,2,65.25,3529.95,0
3259-FDWOY,1,0,1,1,71,1,1,2,0,1,1,0,1,1,2,1,2,106,7723.7,1
2101-RANCD,0,0,0,0,55,1,1,2,0,0,0,0,0,0,0,1,0,73.1,4144.9,0
7921-BEPCI,0,0,0,0,72,1,1,1,1,1,0,0,0,0,2,0,2,59.75,4265,0
0807-ZABDG,0,0,0,1,3,1,0,1,1,0,0,1,0,0,0,1,1,55.1,154.65,1
8510-TMWYB,0,0,1,1,54,1,1,1,0,1,1,0,0,0,2,1,2,59.8,3246.45,0
3258-ZKPAI,1,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,2,116.6,8337.45,0
1428-IEDPR,1,0,0,0,52,1,1,2,1,0,1,1,1,1,2,1,0,109.3,5731.4,0
5298-GSTLM,0,1,0,0,60,1,1,2,1,0,0,0,1,1,1,1,2,101.4,6176.6,0
4450-YOOHP,0,0,0,0,39,0,2,1,0,0,1,0,1,1,0,1,3,50.65,1905.4,0
6728-CZFEI,0,0,0,0,15,1,0,1,0,0,0,0,1,0,1,0,1,56.15,931.9,0
5748-RNCJT,1,0,0,0,69,1,1,2,0,0,1,1,1,1,2,1,2,106.5,7348.8,1
3653-NCRDJ,1,0,1,1,43,1,0,0,2,2,2,2,2,2,1,1,1,19.2,776.25,0
6121-TNHBO,0,1,0,0,63,1,1,1,1,1,1,1,1,0,1,0,2,83,5243.05,0
5119-NZPTV,1,1,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,70.1,141.65,0
6519-ZHPXP,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,2,108.3,7679.65,0
7739-LAXOG,0,0,1,1,32,1,1,2,0,0,1,0,0,1,0,1,2,91.05,2954.5,1
3472-QPRCH,1,0,1,1,40,1,1,0,2,2,2,2,2,2,2,0,3,25.25,1006.9,0
8224-UAXBZ,0,0,1,0,58,0,2,1,1,1,0,0,1,0,1,1,0,45.35,2540.1,0
9610-WCESF,1,0,0,0,67,0,2,1,1,0,0,1,1,0,2,0,0,43.9,3097.2,0
9776-CLUJA,0,1,1,0,51,1,1,2,1,0,0,0,0,0,0,1,0,77.5,3807.35,1
2486-WYVVE,1,0,1,0,31,1,1,1,0,0,1,1,1,1,1,1,1,79.3,2484,0
3865-ZYKAD,1,1,1,0,69,1,1,2,1,1,0,0,0,0,0,1,3,84.9,5785.65,0
1422-DGUBX,1,0,1,0,32,1,1,2,0,0,0,1,0,0,1,1,0,79.25,2619.15,0
2999-AANRQ,0,0,0,0,21,1,0,1,1,1,0,1,1,0,2,0,3,71.05,1524.85,0
8668-KNZTI,1,0,0,0,52,1,0,1,1,0,1,0,0,0,1,0,0,53.75,2790.65,0
0480-KYJVA,0,0,1,1,72,1,1,0,2,2,2,2,2,2,2,0,3,24.25,1784.5,0
6034-ZRYCV,0,0,1,0,72,0,2,1,0,1,1,0,1,1,2,1,0,54.2,3937.45,1
9746-YKGXB,1,0,1,1,52,0,2,1,1,0,1,0,0,1,1,0,2,44.25,2276.1,0
3926-YZVVX,0,0,0,0,41,1,0,1,0,0,0,1,0,0,1,0,2,50.05,2029.05,0
6000-UKLWI,1,0,0,0,41,1,0,0,2,2,2,2,2,2,2,0,1,20.15,802.35,0
2079-FBMZK,0,0,0,0,6,1,0,2,0,0,0,0,0,0,0,1,1,69.25,418.4,1
6332-FBZRI,1,0,1,1,67,1,1,1,1,1,1,1,0,0,1,1,3,69.35,4653.25,0
2096-XOTMO,0,0,1,1,16,1,0,0,2,2,2,2,2,2,0,0,1,19.35,275.9,0
3266-FTKHB,1,0,0,0,17,1,0,0,2,2,2,2,2,2,2,0,1,19.15,343.45,0
8221-EQDGL,1,0,1,0,35,1,0,1,1,1,1,0,0,0,0,0,1,61,2130.45,0
2346-LOCWC,0,0,1,1,58,1,0,0,2,2,2,2,2,2,2,0,3,20.5,1191.4,0
6608-QQLVK,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,50.5,50.5,1
0298-XACET,1,0,1,1,52,0,2,1,0,1,1,1,1,0,2,0,1,50.2,2554,0
7560-QJAVJ,0,0,0,0,70,1,0,1,1,0,1,1,1,1,2,0,2,79.6,5589.45,0
2995-YWTCD,0,0,1,1,19,1,1,0,2,2,2,2,2,2,2,1,2,24.9,467.7,0
3551-HUAZH,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.4,74.4,1
9137-UIYPG,0,0,1,1,35,1,0,2,1,0,1,1,1,1,0,1,0,106.9,3756.45,0
2809-ZMYOQ,0,0,0,0,32,1,1,2,0,0,1,0,1,1,0,1,0,101.35,3334.9,0
5084-OOVCJ,0,0,1,1,17,1,0,1,1,0,0,1,0,0,0,1,3,55.35,920.5,0
0254-WWRKD,0,0,1,1,67,1,0,1,0,1,0,0,0,0,1,0,3,50.55,3431.75,0
7727-SHVZV,0,0,0,0,9,1,0,0,2,2,2,2,2,2,0,0,2,19.5,150.35,0
6302-JGYRJ,1,0,0,1,31,1,1,1,0,1,0,1,1,1,1,1,1,79.45,2587.7,1
5339-PXDVH,1,0,0,0,4,1,1,2,1,0,0,0,1,0,0,0,0,90.65,367.95,0
2205-LPVGL,1,1,1,1,58,1,1,2,1,1,0,1,0,0,1,1,2,89.85,5125.75,0
8782-NUUOL,1,0,0,0,60,1,0,1,1,0,1,1,1,1,1,0,1,79,4801.1,0
3685-YLCMQ,1,0,0,0,58,1,1,2,0,0,1,1,1,1,1,1,0,104.65,6219.6,1
7601-WFVZV,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,19.55,19.55,0
4609-KNNWG,0,0,1,1,27,1,0,0,2,2,2,2,2,2,2,0,1,19.9,550.1,0
4868-AADLV,1,1,1,1,66,1,1,2,1,1,1,1,1,1,1,1,0,116.25,7862.25,0
9529-OFXHY,1,0,0,0,15,1,1,2,1,0,0,0,1,0,0,1,2,87.75,1242.2,0
8634-MPHTR,1,1,1,0,47,1,1,2,0,0,1,0,1,1,0,1,0,100.05,4871.05,1
2669-QVCRG,0,0,0,0,41,1,1,2,1,0,0,0,0,0,0,1,3,81.3,3190.65,0
2478-EEWWM,1,0,1,0,59,0,2,1,0,0,0,0,1,1,0,1,0,44.3,2666.75,0
9174-IHETN,0,0,0,1,50,1,0,2,0,0,0,0,0,0,2,0,3,70.35,3533.6,0
2233-TXSIU,1,0,1,1,17,0,2,1,1,0,1,0,1,0,1,0,3,44.45,792.15,0
9644-UMGQA,1,0,1,1,6,1,0,1,1,0,0,0,0,0,0,1,0,49.15,295.65,0
3256-EZDBI,1,1,1,0,51,0,2,1,0,1,0,0,0,0,0,1,3,29.45,1459.35,0
8761-NSOBC,1,0,0,0,44,1,0,2,0,1,0,1,1,1,0,0,0,100.55,4398.15,1
0419-YAAPX,1,0,1,0,49,1,0,2,0,1,0,0,1,0,0,1,3,85.3,4297.95,0
8413-VONUO,1,0,0,0,2,1,0,2,0,1,0,0,1,1,0,0,0,95.65,167.3,1
0872-CASZJ,1,0,1,0,59,1,1,1,1,0,0,1,0,1,1,1,1,69.1,4096.9,0
4726-DLWQN,1,1,0,0,50,1,1,1,1,1,0,0,1,0,0,1,2,70.35,3454.6,0
8164-OCKUJ,0,0,1,1,59,1,0,0,2,2,2,2,2,2,2,0,1,20.6,1286,0
3094-JOJAI,1,0,0,0,18,1,1,2,0,0,0,0,0,0,0,0,1,74.15,1387,0
9494-MRNYX,1,0,0,0,10,1,1,2,0,0,0,0,0,0,0,0,0,75.05,786.3,0
2599-CZABP,1,0,1,0,14,1,0,1,0,0,0,0,0,0,1,0,0,44.6,641.25,0
7945-PRBVF,1,0,0,0,35,1,0,0,2,2,2,2,2,2,2,0,2,21.45,705.45,0
4544-RXFMG,1,0,1,1,8,1,0,1,0,0,0,0,0,0,1,1,1,43.45,345.5,0
0859-YGKFW,1,0,1,1,18,1,0,0,2,2,2,2,2,2,1,0,2,20.05,345.9,0
1150-FTQGN,0,0,1,1,60,1,1,2,1,1,0,0,1,0,1,0,2,94.15,5811.8,0
9223-UCPVT,0,0,0,0,1,1,0,2,0,0,1,0,1,1,0,0,0,94.4,94.4,1
7196-LIWRH,0,0,0,0,6,1,0,0,2,2,2,2,2,2,2,0,1,19.55,124.45,0
5448-VWNAM,0,0,0,1,19,1,1,1,1,1,0,1,1,0,0,1,1,75.9,1375.6,0
1177-XZBJL,1,0,1,1,53,1,1,1,1,1,0,1,0,0,1,0,2,64.15,3491.55,0
3518-FSTWG,1,1,1,0,72,1,1,2,1,1,1,0,1,1,2,1,2,109.55,7920.7,0
9330-VOFSZ,0,0,1,0,60,1,1,2,0,1,1,1,1,1,2,1,3,110.8,6640.7,0
4351-QLCSU,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,3,55,55,1
0939-EREMR,0,0,0,1,13,1,0,1,0,0,1,1,0,0,0,0,1,53.45,718.1,0
9389-ACWBI,0,0,1,1,5,1,0,2,0,0,0,0,0,0,0,0,3,69.95,320.4,0
5419-JPRRN,1,0,0,0,1,1,1,2,0,0,1,0,1,1,0,1,0,101.45,101.45,1
3644-QXEHN,1,0,1,1,13,1,0,2,0,0,1,0,1,1,0,0,0,97,1334.45,0
2911-IJORQ,1,0,0,0,37,1,1,1,1,1,1,1,1,1,1,1,2,90.6,3358.65,0
5921-NGYRH,1,0,1,0,64,1,0,2,1,0,0,0,0,0,0,1,1,73.55,4764,0
2100-BDNSN,0,0,1,0,5,1,1,1,0,0,1,1,1,0,0,0,2,67.95,350.3,1
5998-DZLYR,0,0,1,0,61,1,1,2,0,1,0,1,0,1,2,1,2,94.35,5703,0
0488-GSLFR,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.5,69.5,1
9318-NKNFC,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,1,18.85,18.85,1
3985-HOYPM,1,0,0,0,26,1,0,0,2,2,2,2,2,2,1,0,1,19.4,525.55,0
9728-FTTVZ,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.2,69.2,1
9548-LERKT,1,0,1,0,24,1,0,0,2,2,2,2,2,2,2,0,1,19.75,483.15,0
6576-FBXOJ,1,0,1,0,17,0,2,1,0,0,1,1,1,1,1,0,0,54.6,934.8,0
4310-KEDTB,0,0,0,1,26,0,2,1,0,0,1,0,0,0,0,1,1,29.8,786.5,0
7254-IQWOZ,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.65,69.65,1
2474-BRUCM,1,1,1,0,40,1,1,2,1,0,0,0,1,1,0,0,0,101.85,4086.3,1
4062-HBMOS,1,0,0,0,52,1,1,2,0,1,1,0,1,1,0,1,0,103.05,5364.8,0
0742-NXBGR,0,0,0,0,1,1,0,2,0,1,1,0,0,0,0,1,0,82.3,82.3,1
2676-ISHSF,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.3,20.3,0
9236-NDUCW,0,0,0,0,21,0,2,1,1,0,0,1,0,0,2,0,1,35.1,770.4,0
4753-PADAS,0,0,1,0,67,1,1,2,0,1,1,0,1,1,1,1,2,105.7,6816.95,0
6103-QCKFX,0,0,1,1,44,1,0,1,1,0,0,1,0,0,0,0,2,56.25,2419.55,0
7781-EWARA,1,0,1,1,70,0,2,1,0,1,1,1,1,1,1,0,0,60.35,4138.7,0
6110-OHIHY,1,0,0,0,3,1,0,2,0,0,0,0,1,0,0,0,0,79.25,267.6,1
7018-FPXHH,1,0,1,1,56,1,0,1,1,1,1,0,0,0,2,1,2,59.8,3457.45,0
5889-LFOLL,0,0,0,0,13,1,1,2,0,0,0,0,0,1,0,1,0,84.6,1115.2,1
5708-EVONK,0,0,1,1,58,1,1,2,1,1,0,0,0,1,0,1,2,93.4,5435.6,1
8708-XPXHZ,0,0,1,1,42,1,1,2,0,0,0,0,1,1,0,1,0,94.2,4186.3,1
0616-ATFGB,1,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,25.05,25.05,1
0572-ZJKLT,0,0,1,1,46,1,1,2,1,0,1,1,0,1,2,0,1,99.65,4630.2,0
5135-RDDQL,0,0,1,1,63,1,0,1,1,0,0,0,0,0,2,1,2,50.65,3221.25,0
1353-LJWEM,1,0,0,0,11,1,0,1,0,1,1,1,0,0,0,1,0,60.9,688.5,0
1794-SWWKL,1,0,1,1,15,1,1,1,0,0,1,1,0,0,0,1,2,59.65,867.1,0
6166-YIPFO,1,0,1,0,72,0,2,1,1,1,1,1,1,1,2,1,0,64.7,4746.05,0
7016-BPGEU,0,0,0,0,29,0,2,1,0,0,0,0,0,0,0,1,3,25.1,712.85,1
6876-ADESB,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,48.95,48.95,1
9332-GYWLO,0,0,1,1,6,1,0,1,0,0,0,0,1,0,0,0,0,54.85,355.1,0
1963-SVUCV,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.3,45.3,1
4184-VODJZ,1,0,1,1,63,1,1,2,0,1,0,0,0,1,1,1,0,91.35,5764.7,0
0220-EBGCE,1,0,0,0,2,1,0,2,0,0,1,0,0,1,0,1,0,85.85,167.3,1
1092-WPIVQ,0,0,1,1,18,1,1,0,2,2,2,2,2,2,2,0,1,25.1,428.45,0
7233-IOQNP,0,0,1,0,43,0,2,1,1,0,0,1,0,0,0,0,2,34,1505.35,0
2834-JKOOW,0,0,0,0,15,0,2,1,1,1,1,1,0,0,1,0,1,45.9,693.45,0
2754-VDLTR,1,0,0,1,10,1,1,2,0,0,0,0,1,1,0,0,0,95.2,930.4,1
2400-FEQME,1,0,1,1,55,1,0,0,2,2,2,2,2,2,2,0,1,20.5,1177.95,0
3190-XFANI,1,0,0,1,49,1,1,2,0,0,0,1,1,1,1,1,2,100.6,5069.65,1
7551-DACSP,1,0,1,1,6,1,0,1,0,1,1,0,0,0,0,1,1,55.3,324.25,1
4957-SREEC,1,0,1,1,70,1,0,0,2,2,2,2,2,2,2,0,3,20.35,1458.1,0
7235-NXZCP,1,1,0,0,2,1,1,2,0,0,0,0,0,0,0,1,1,74.85,156.4,1
0230-UBYPQ,1,1,1,0,63,0,2,1,1,0,0,1,0,0,1,0,2,36.1,2298.9,0
4923-ADWXJ,0,0,0,0,25,1,0,1,0,1,0,1,0,1,0,1,2,65.8,1679.65,0
1763-KUAAW,0,1,0,0,18,1,0,0,2,2,2,2,2,2,1,0,2,20.35,369.6,0
1104-TNLZA,1,1,1,0,28,1,1,2,0,1,0,1,1,1,0,1,0,105.8,2998,0
5195-KPUNQ,0,1,0,0,53,1,0,2,1,1,0,1,0,1,1,1,1,96.75,5206.55,0
0520-FDVVT,1,0,0,0,35,1,0,2,0,1,1,0,1,1,1,1,2,102.35,3626.1,1
3439-GVUSX,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,24.4,24.4,0
1444-VVSGW,1,0,1,0,70,1,1,2,1,1,1,1,1,1,1,0,3,115.65,7968.85,1
5712-PTIWW,1,0,0,0,2,1,0,2,0,0,1,1,0,0,0,1,0,79.85,152.45,1
5949-HGVJL,0,0,1,0,26,1,0,1,0,1,0,1,1,1,0,1,0,73.05,1959.5,0
5203-XEHAX,0,0,0,0,34,1,0,1,1,1,0,0,0,1,1,0,0,64.35,2053.05,0
1635-HDGFT,0,0,0,1,19,1,0,0,2,2,2,2,2,2,2,0,1,20.5,398.55,0
3315-TOTBP,1,0,0,0,15,1,1,2,0,0,0,0,0,0,0,1,1,76,1130.85,1
8050-XGRVL,0,0,1,1,62,1,0,1,1,0,1,0,0,0,1,0,3,54.75,3425.35,0
6661-HBGWL,0,1,0,0,42,1,1,2,0,1,1,0,1,1,0,1,2,104.75,4323.45,1
1518-VOWAV,0,0,0,0,9,1,0,1,1,1,0,0,1,1,0,1,0,74.65,703.55,1
9828-QHFBK,1,0,0,0,24,1,0,1,1,0,0,0,0,0,0,1,0,51.15,1275.7,0
3908-MKIMJ,1,1,1,0,68,0,2,1,1,1,1,0,0,0,2,1,0,41.95,2965.75,0
5012-YSPJJ,1,0,1,1,31,1,0,1,0,0,1,1,0,0,0,0,1,54.35,1647,0
5909-ECHUI,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,56.25,56.25,1
1309-BXVOQ,1,0,1,0,21,1,1,2,0,0,1,1,1,1,0,1,0,106.1,2249.95,1
6728-VOIFY,0,0,1,0,63,1,0,2,0,1,0,0,1,1,1,1,0,96,6109.75,0
9317-WZPGV,0,1,0,0,2,1,0,2,0,0,0,0,0,1,0,1,2,79.75,159.4,1
4891-NLUBA,0,0,1,1,61,0,2,1,0,1,1,1,1,1,2,1,2,61.45,3751.15,0
2856-HYAPG,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,68.65,68.65,1
8969-PRHFK,1,0,0,0,18,1,0,0,2,2,2,2,2,2,1,0,1,19.65,411.25,0
0661-KQHNK,0,0,1,1,6,1,0,0,2,2,2,2,2,2,1,0,3,19,105.5,0
8709-KRDVL,0,0,0,0,33,1,1,2,0,1,0,0,1,1,0,1,0,100,3320.6,0
4488-PSYCG,1,0,0,0,16,1,0,0,2,2,2,2,2,2,0,0,2,20.25,327.45,1
1427-VERSM,0,0,1,0,56,1,0,2,0,0,1,1,1,1,0,1,0,98.7,5669.5,0
9801-NOSHQ,1,0,0,1,23,1,0,0,2,2,2,2,2,2,1,0,1,19.8,465.45,0
6339-YPSAH,1,0,0,0,9,1,0,2,0,0,1,0,0,0,0,1,0,73.8,704.3,0
3621-CEOVK,0,1,1,0,14,1,1,2,0,1,0,0,1,1,0,1,0,100.2,1369.8,1
6906-ANDWJ,1,0,1,1,15,1,1,2,0,0,0,0,0,0,0,1,2,74.9,1107.25,1
2159-TURXX,1,0,0,0,5,1,0,0,2,2,2,2,2,2,0,0,3,20.05,95.55,0
1548-FEHVL,1,0,1,0,61,1,1,2,1,1,0,0,1,1,0,1,0,106.2,6375.2,0
3795-CAWEX,1,0,1,1,70,1,1,2,1,1,1,1,1,1,2,1,3,116.55,8152.3,0
6215-NQCPY,1,0,0,0,15,1,1,2,1,0,0,0,1,1,0,1,0,99.7,1566.75,0
5647-URDKA,1,0,1,1,8,1,0,0,2,2,2,2,2,2,2,0,1,19.7,130.25,0
2229-DPMBI,0,0,1,1,8,1,0,0,2,2,2,2,2,2,2,0,1,19.5,162.15,0
9626-WEQRM,0,0,0,0,4,0,2,1,1,0,0,0,0,0,0,1,1,29.15,110.05,0
2188-SXWVT,0,0,0,0,34,1,0,1,1,1,0,0,0,0,1,0,1,55,1885.15,0
6258-PVZWJ,1,0,1,0,68,1,1,1,1,1,1,1,1,1,2,1,3,90.8,6302.85,0
1094-BKOSX,0,0,1,1,45,0,2,1,0,1,1,1,0,1,1,0,2,51,2264.5,0
6969-MVBAI,0,1,0,0,9,1,1,2,0,0,1,0,1,0,0,1,0,90.1,816.8,0
2978-XXSOG,0,0,0,0,22,1,1,1,1,0,0,1,0,0,0,1,1,59.05,1253.5,0
2342-CKIAO,0,0,0,0,2,1,0,0,2,2,2,2,2,2,0,0,1,20.3,41.2,0
6953-PBDIN,1,0,1,0,70,1,1,1,0,1,1,1,1,0,2,0,2,72.95,5265.55,0
3898-BSJYF,0,0,0,1,10,1,1,1,1,0,1,1,0,1,1,0,3,73.55,693.3,0
3938-YFPXD,1,0,0,0,72,1,1,1,1,0,1,1,1,1,2,0,3,84.3,5997.1,0
7696-AMHOD,0,0,1,1,49,1,0,1,0,1,1,0,1,1,1,0,3,78,3824.2,0
2453-SAFNS,0,1,0,0,54,1,1,1,0,1,0,1,1,0,1,0,1,72.1,3886.05,0
9558-IHEZX,0,0,0,0,71,1,1,2,1,1,1,0,1,1,2,1,3,106.75,7283.25,0
9617-UDPEU,0,0,0,0,22,1,0,0,2,2,2,2,2,2,1,1,1,19.25,412.55,0
6340-DACFT,0,0,1,1,50,1,0,0,2,2,2,2,2,2,2,0,3,20.55,1070.25,0
4955-VCWBI,0,0,1,1,43,1,0,0,2,2,2,2,2,2,1,0,1,20,817.95,0
6813-GZQCG,0,0,1,1,45,1,1,0,2,2,2,2,2,2,2,1,3,24.65,1171.3,0
7426-GSWPO,1,1,0,0,64,1,1,2,1,1,0,0,1,1,0,1,2,103.5,6548.65,0
3389-KTRXV,0,0,1,1,23,1,1,0,2,2,2,2,2,2,2,0,1,23.85,625.65,0
3118-UHVVQ,0,0,1,0,68,1,1,0,2,2,2,2,2,2,2,0,3,25.8,1911.5,0
1031-IIDEO,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.85,70.85,1
5832-XKAES,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,3,69.8,134.7,1
3205-MXZRA,1,0,0,0,26,1,0,1,0,0,0,1,1,0,1,0,3,59.45,1507,0
